house_id,timestamp,dishwasher_mean,dishwasher_max,dishwasher_min,dishwasher_std,is_on_sum,is_on_mean,P_agg_mean,P_agg_max,external_temperature_mean,internal_temperature_mean,external_humidity_mean,internal_humidity_mean,hour,day_of_week,is_weekend,month,season,time_period,lag_1,lag_2,lag_3,lag_6,lag_12,lag_24,rolling_mean_6h,rolling_std_6h,rolling_mean_24h,diff_1h,diff_24h
12,2023-03-05 14:00:00,0.0,0.0,0.0,0.0,0,0.0,,,13.614851485148515,20.779861386138617,51.42574257425743,72.3108910891089,14,6,1,3,1,2,0.0,,,,,,0.0,0.0,0.0,0.0,
12,2023-03-05 17:00:00,2.452299074074074,87.0,0.0,13.017899799201409,10,0.027777777777777776,,,11.0,20.888749999999998,67.75,69.625,17,6,1,3,1,2,0.0,0.0,,,,,0.817433024691358,1.4158355305501367,0.817433024691358,2.452299074074074,
12,2023-03-05 18:00:00,4.494974537037037,83.7,0.0,13.944855635730939,11,0.030555555555555555,,,9.3625,21.31,80.375,69.5,18,6,1,3,1,2,2.452299074074074,0.0,0.0,,,,1.7368184027777778,2.1719740775314427,1.7368184027777778,2.042675462962963,
12,2023-03-05 19:00:00,0.0,0.0,0.0,0.0,0,0.0,,,7.8875,21.2025,91.75,70.625,19,6,1,3,1,3,4.494974537037037,2.452299074074074,0.0,,,,1.3894547222222222,2.035045743453186,1.3894547222222222,-4.494974537037037,
12,2023-03-05 20:00:00,0.0,0.0,0.0,0.0,0,0.0,,,7.0125,20.716250000000002,93.0,71.25,20,6,1,3,1,3,0.0,4.494974537037037,2.452299074074074,,,,1.1578789351851853,1.906539538852652,1.1578789351851853,0.0,
12,2023-03-05 21:00:00,0.0,0.0,0.0,0.0,0,0.0,,,6.515140845070422,20.504225352112673,93.0,72.11971830985915,21,6,1,3,1,3,0.0,0.0,4.494974537037037,0.0,,,1.1578789351851853,1.906539538852652,0.9924676587301587,0.0,
12,2023-03-05 22:00:00,0.0,0.0,0.0,0.0,0,0.0,,,6.049438202247191,20.225533707865168,93.0,73.18820224719101,22,6,1,3,1,3,0.0,0.0,0.0,0.0,,,1.1578789351851853,1.906539538852652,0.8684092013888889,0.0,
12,2023-03-05 23:00:00,0.0,0.0,0.0,0.0,0,0.0,,,5.65,20.1525,93.375,73.5,23,6,1,3,1,3,0.0,0.0,0.0,2.452299074074074,,,0.7491624228395062,1.8350656704239645,0.7719192901234568,0.0,
12,2023-03-06 00:00:00,0.0,0.0,0.0,0.0,0,0.0,,,5.2875,20.09,94.0,73.625,0,0,0,3,1,0,0.0,0.0,0.0,4.494974537037037,,,0.0,0.0,0.6947273611111111,0.0,
12,2023-03-06 01:00:00,0.0,0.0,0.0,0.0,0,0.0,,,4.9875,20.044999999999998,94.375,73.375,1,0,0,3,1,0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.6315703282828283,0.0,
12,2023-03-06 02:00:00,0.0,0.0,0.0,0.0,0,0.0,,,4.7625,19.9325,95.375,73.5625,2,0,0,3,1,0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.5789394675925926,0.0,
12,2023-03-06 03:00:00,0.0,0.0,0.0,0.0,0,0.0,,,4.6625,,96.375,73.15625,3,0,0,3,1,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.5344056623931623,0.0,
12,2023-03-06 04:00:00,0.0,0.0,0.0,0.0,0,0.0,,,4.6375,,97.0,73.40625,4,0,0,3,1,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.49623382936507937,0.0,
12,2023-03-06 05:00:00,0.0,0.0,0.0,0.0,0,0.0,,,5.15,,96.625,73.65625,5,0,0,3,1,0,0.0,0.0,0.0,0.0,2.452299074074074,,0.0,0.0,0.4631515740740741,0.0,
12,2023-03-06 06:00:00,0.0,0.0,0.0,0.0,0,0.0,,,7.5125,19.75,89.25,73.90625,6,0,0,3,1,0,0.0,0.0,0.0,0.0,4.494974537037037,,0.0,0.0,0.43420460069444444,0.0,
