house_id,timestamp,washing_machine_mean,washing_machine_max,washing_machine_min,washing_machine_std,is_on_sum,is_on_mean,P_agg_mean,P_agg_max,external_temperature_mean,internal_temperature_mean,external_humidity_mean,internal_humidity_mean,V_mean,A_mean,hour,day_of_week,is_weekend,month,season,time_period,lag_1,lag_2,lag_3,lag_6,lag_12,lag_24,rolling_mean_6h,rolling_std_6h,rolling_mean_24h,diff_1h,diff_24h
3,2022-07-16 06:00:00,0.0,0.0,0.0,0.0,0,0.0,427.3347086834734,1045.512,28.38823529411765,27.775070028011207,36.87394957983193,56.50140056022409,230.8024817927171,1.96772268907563,6,5,1,7,2,0,0.0,0.0,0.0,0.0,76.04360724233983,0.0,0.0,6.570921921068163e-07,7.457637794809073,0.0,0.0
3,2022-07-16 07:00:00,99.34395512820512,1839.072,0.0,283.6930659969284,176,0.5641025641025641,538.1562884615385,1929.214,30.36610576923077,27.854807692307695,33.43269230769231,57.0,230.05644230769232,2.8867884615384614,7,5,1,7,2,1,0.0,0.0,0.0,0.0,61.0571,0.0,16.557325854700853,40.55699984900846,11.596969258484286,99.34395512820512,99.34395512820512
3,2022-07-16 08:00:00,62.76108139534883,209.159,0.0,45.27858720185813,175,0.5087209302325582,562.229761627907,1225.013,32.00697674418605,27.925872093023255,29.482558139534884,55.508720930232556,230.36890406976747,2.9384941860465115,8,5,1,7,2,1,99.34395512820512,0.0,0.0,0.0,0.0,0.0016638888888888888,27.01750608725899,43.42464956076899,14.211944987920115,-36.58287373285629,62.75941750645994
3,2022-07-16 09:00:00,14.541429378531074,94.023,0.0,30.46110276801285,58,0.1638418079096045,129.25264971751412,982.752,33.40861581920904,27.998022598870055,25.885593220338983,41.52542372881356,232.09622881355932,0.8031073446327683,9,5,1,7,2,1,62.76108139534883,99.34395512820512,0.0,0.0,0.0014453781512605043,0.0,29.441077650347506,41.997537088540064,14.817837878692245,-48.21965201681776,14.541429378531074
3,2022-07-16 10:00:00,47.109072423398324,308.493,0.0,47.56149955037974,147,0.40947075208913647,232.12426462395544,420.364,34.3991643454039,28.60055710306407,23.25208913649025,37.74651810584958,230.40472701949864,1.357150417827298,10,5,1,7,2,1,14.541429378531074,62.76108139534883,99.34395512820512,0.0,0.0,0.0,37.29258972091389,39.735297011190816,16.78071589633384,32.56764304486725,47.109072423398324
3,2022-07-16 11:00:00,21.67282729805014,136.355,0.0,30.36572401524601,94,0.2618384401114206,204.80231197771587,330.205,35.05041782729805,28.249860724233987,22.0,43.75208913649025,232.5930584958217,1.119674094707521,11,5,1,7,2,1,47.109072423398324,14.541429378531074,62.76108139534883,0.0,0.0,0.0,40.90472760392225,36.52238664812818,17.68375036708593,-25.436245125348183,21.67282729805014
3,2022-07-17 05:00:00,0.0,0.0,0.0,0.0,0,0.0,526.2969008498584,1058.125,26.753824362606235,28.125495750708215,45.111189801699716,53.0028328611898,231.01176487252127,2.4070934844192635,5,6,1,7,2,0,0.001963276836158192,0.001640449438202247,0.0,0.0,0.0019249999999999998,0.0,0.0008453223944719628,0.000939547613826599,10.226758218874817,-0.001963276836158192,0.0
3,2022-07-17 06:00:00,0.0,0.0,0.0,0.0,0,0.0,481.08725423728816,1067.698,29.744350282485875,28.3,36.255649717514125,53.00847457627118,230.37903107344633,2.207765536723164,6,6,1,7,2,0,0.0,0.001963276836158192,0.001640449438202247,0.001468208092485549,0.0,0.0,0.0006006210457243714,0.0009360619050720292,10.226758218874817,0.0,0.0
3,2022-07-17 07:00:00,0.38626271186440675,63.641,0.0,3.6661105751850753,1,0.002824858757062147,344.06175706214685,1088.847,31.60677966101695,28.350847457627122,33.86228813559322,47.19491525423729,230.22191242937853,1.6241186440677966,7,6,1,7,2,1,0.0,0.0,0.001963276836158192,0.0,0.0,99.34395512820512,0.06497773968979216,0.15739935716447886,6.103521034860621,0.38626271186440675,-98.95769241634072
3,2022-07-17 08:00:00,84.12597910447762,1831.021,2.536,193.82762545669846,229,0.6835820895522388,839.3990895522388,2086.782,33.04328358208956,29.425373134328357,30.791044776119403,38.3134328358209,229.4636746268657,4.326173134328358,8,6,1,7,2,1,0.38626271186440675,0.0,0.0,0.0,0.0019732937685459943,62.76108139534883,14.085974257102729,34.31280093808883,6.9937251060743195,83.73971639261322,21.36489770912879
3,2022-07-17 09:00:00,81.0490821529745,433.721,2.806,93.47722183327086,172,0.48725212464589235,496.4874730878187,1409.289,33.961260623229464,29.974787535410766,28.253541076487252,38.25495750708215,229.17,2.6822407932011334,9,6,1,7,2,1,84.12597910447762,0.38626271186440675,0.0,0.001640449438202247,0.003364179104477612,14.541429378531074,27.593881207692117,42.609270353382726,9.764877305009463,-3.076896951503116,66.50765277444343
3,2022-07-17 11:00:00,82.46721725239617,223.94,2.965,55.072465708339585,202,0.645367412140575,1877.7508785942493,2577.245,34.51908945686901,26.32939297124601,27.0,43.31309904153355,228.92663258785944,8.577507987220448,11,6,1,7,2,1,81.0490821529745,84.12597910447762,0.38626271186440675,0.001963276836158192,0.0,47.109072423398324,41.33809020361878,45.15329221278987,11.238133339551041,1.4181350994216615,35.358144828997844
3,2022-07-17 12:00:00,52.6387938718663,313.819,0.0,78.90889073168422,101,0.28133704735376047,1989.6742562674094,2677.08,34.54958217270195,25.47437325905292,27.376044568245124,39.0,232.3656573816156,8.709214484679666,12,6,1,7,2,1,82.46721725239617,81.0490821529745,84.12597910447762,0.0,0.0,21.67282729805014,50.111222515596495,40.376131777579104,12.52838194679338,-29.82842338052987,30.965966573816157
3,2022-07-17 13:00:00,0.0,0.0,0.0,0.0,0,0.0,2010.2826518105849,3868.471,34.15041782729805,25.2,28.373955431754876,38.74651810584958,228.88243454038997,8.88375766016713,13,6,1,7,2,2,52.6387938718663,82.46721725239617,81.0490821529745,0.0,0.001468208092485549,0.0014972222222222223,50.111222515596495,40.376131777579104,12.52831956253412,-52.6387938718663,-0.0014972222222222223
3,2022-07-17 14:00:00,0.0,0.0,0.0,0.0,0,0.0,2575.1265597222223,3869.576,33.6375,27.025,29.375,41.0,225.81970992063492,11.608360000000001,14,6,1,7,2,2,0.0,52.6387938718663,82.46721725239617,0.38626271186440675,0.0,0.0,50.04684539695243,40.471467022203655,12.52831956253412,0.0,0.0
3,2022-07-17 15:00:00,0.0,0.0,0.0,0.0,0,0.0,422.8021166666666,512.07,32.9375,27.95,30.375,44.0,229.71825833333335,1.9990138888888889,15,6,1,7,2,2,0.0,0.0,52.6387938718663,84.12597910447762,0.0,0.0,36.025848879539495,40.87411781195978,12.52831956253412,0.0,0.0
3,2022-07-21 14:00:00,0.001775,0.639,0.0,0.03367825708079324,0,0.0,150.84985555555554,1667.197,32.95,28.0,23.0,38.25,233.53085555555555,0.7980611111111112,14,3,0,7,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0002958333333309649,0.0007246407155733569,0.0003207155133097449,0.001775,0.001775
3,2022-07-21 15:00:00,0.0015777777777777776,0.568,0.0,0.029936228516260655,0,0.0,87.67574166666667,117.082,32.47500000000001,28.1,23.375,34.5,232.10486666666665,0.53495,15,3,0,7,2,2,0.001775,0.0,0.0,0.0,0.0014651810584958218,0.0,0.0005587962962939277,0.0008679271756919049,0.00038645625405048565,-0.00019722222222222255,0.0015777777777777776
3,2022-07-21 16:00:00,0.0,0.0,0.0,0.0,0,0.0,94.055025,174.361,31.7625,28.1,24.75,41.25,232.25659166666668,0.5621916666666666,16,3,0,7,2,2,0.0015777777777777776,0.001775,0.0,0.0,0.0,0.0,0.0005587962962939277,0.0008679271756919049,0.00038645625405048565,-0.0015777777777777776,0.0
3,2022-07-21 17:00:00,243.42501944444444,1831.37,0.0,533.2345613061132,202,0.5611111111111111,2793.5943944444443,5281.079,30.7875,28.075,26.75,48.5,227.31266388888886,12.673244444444446,17,3,0,7,2,2,0.0,0.0015777777777777776,0.001775,0.0,0.0,0.0,40.57139537037037,99.37757429458087,10.14309559977257,243.42501944444444,243.42501944444444
3,2022-07-21 18:00:00,64.99226944444445,338.01,2.657,56.481351696780784,170,0.4722222222222222,406.8619305555556,863.76,29.6125,28.1,29.5,53.75,232.10753611111113,2.12945,18,3,0,7,2,2,243.42501944444444,0.0,0.0015777777777777776,0.0,0.0,0.001413888888888889,51.403440277777776,97.59698064014177,12.851047914587383,-178.43275,64.99085555555556
3,2022-07-21 19:00:00,35.42595763888889,270.686,0.0,46.39612268595469,123,0.3416666666666667,339.3331777777778,800.422,28.3125,28.1,33.125,55.0,230.9369138888889,1.7336833333333332,19,3,0,7,2,3,64.99226944444445,243.42501944444444,0.0,0.0,0.0,0.0,57.30776655092592,94.89958168190968,14.32712948287442,-29.566311805555557,35.42595763888889
3,2022-07-21 20:00:00,21.37559331476323,267.809,0.0,39.821114792008025,54,0.15041782729805014,561.783885793872,1270.511,27.05041782729805,28.099999999999998,36.49860724233983,56.0,229.55085793871868,2.648242339832869,20,3,0,7,2,3,35.42595763888889,64.99226944444445,243.42501944444444,0.001775,0.0,0.0,60.87006960338646,92.69375103492213,15.21777920432289,-14.05036432412566,21.37559331476323
3,2022-07-21 21:00:00,3.3953792134831464,4.098,2.733,0.2404306922251955,0,0.0,778.5631292134831,1259.043,25.924297752808993,28.075000000000003,40.12710674157304,55.25,229.33397471910112,3.5395505617977525,21,3,0,7,2,3,21.37559331476323,35.42595763888889,64.99226944444445,0.0015777777777777776,0.0,0.001413888888888889,61.43570317600403,92.25736230229093,15.359194426180984,-17.980214101280083,3.3939653245942574
3,2022-07-21 22:00:00,3.415252777777778,4.291,2.465,0.257582147413902,0,0.0,799.5851166666666,1283.516,25.0,28.05,43.125,54.0,228.97616388888886,3.5879388888888886,22,3,0,7,2,3,3.3953792134831464,21.37559331476323,35.42595763888889,0.0,0.0,0.0,62.00491197230033,91.81196822053336,15.501496625255058,0.019873564294631496,3.415252777777778
3,2022-07-21 23:00:00,51.17183692307693,1809.477,2.562,173.06084235202866,140,0.4307692307692308,1095.9037938461538,2833.858,24.24853846153846,27.85630769230769,45.35923076923077,44.68923076923077,229.70128923076922,4.979249230769231,23,3,0,7,2,3,3.415252777777778,3.3953792134831464,21.37559331476323,243.42501944444444,0.0,0.0,29.96271488540573,25.262910748868755,17.63365649704993,47.75658414529915,51.17183692307693
3,2022-07-22 00:00:00,50.201226361031516,200.898,2.977,39.34205228947823,173,0.49570200573065903,1018.6259770773639,1249.238,23.613753581661893,27.649570200573066,46.74498567335244,38.00859598853868,230.42326074498567,4.6662836676217765,0,4,0,7,2,0,51.17183692307693,3.415252777777778,3.3953792134831464,64.99226944444445,0.0,0.0016292134831460672,27.497541038170244,21.620076128859242,19.72530637819778,-0.9706105620454153,50.19959714754837
3,2022-07-22 03:00:00,0.0,0.0,0.0,0.0,0,0.0,558.8746778711485,1017.097,22.087184873949578,27.5,55.50420168067227,40.50700280112045,231.3919019607843,2.5352605042016805,3,4,0,7,2,0,50.201226361031516,51.17183692307693,3.415252777777778,35.42595763888889,0.0,0.0,21.593214765022097,23.75385029842921,19.72530637819778,-50.201226361031516,0.0
3,2022-07-22 04:00:00,36.37423708206687,1850.151,0.0,202.31088769235947,26,0.0790273556231003,537.127896656535,2760.132,22.824620060790274,27.581458966565346,54.91793313069909,43.27355623100304,230.72416717325228,2.481835866261398,4,4,0,7,2,0,0.0,50.201226361031516,51.17183692307693,21.37559331476323,0.001775,0.0,24.09298872623937,24.503734664329073,21.240899589950565,36.37423708206687,36.37423708206687
3,2022-07-22 05:00:00,0.0015028248587570622,0.532,0.0,0.028275480983685448,0,0.0,450.2716468926554,999.339,25.843290960451977,27.775141242937853,44.353813559322035,43.00282485875706,231.3349209039548,2.059488700564972,5,4,0,7,2,0,36.37423708206687,0.0,50.201226361031516,3.3953792134831464,0.0015777777777777776,0.0014651810584958218,23.527342661468637,25.1087792736706,21.24090115844224,-36.372734257208116,3.7643800261240486e-05
3,2022-07-23 03:00:00,0.0,0.0,0.0,0.0,0,0.0,690.4270842696628,1114.847,22.724719101123597,28.0,63.752808988764045,49.5,232.95673745318354,3.109935393258427,3,5,1,7,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003101851851804482,0.0007597972224562771,4.880146763366626,0.0,0.0
3,2022-07-23 04:00:00,0.0,0.0,0.0,0.0,0,0.0,468.6929666666666,1175.124,23.4625,27.85,61.625,44.75,230.93752777777777,2.137292361111111,4,5,1,7,2,0,0.0,0.0,0.0,0.0,0.0,36.37423708206687,0.0003101851851804482,0.0007597972224562771,3.3645535516138394,0.0,-36.37423708206687
3,2022-07-23 05:00:00,11.238144736842106,138.771,0.0,31.78453692946566,31,0.10197368421052631,99.70032565789474,326.897,26.031907894736843,28.04078947368421,51.411184210526315,46.0,230.4615032894737,0.6963037280701755,5,5,1,7,2,0,0.0,0.0,0.0,0.0018611111111111111,16.270145251396645,0.0015028248587570622,1.8730241228070128,4.587953376801542,3.8327469646131456,11.238144736842106,11.236641911983348
3,2022-07-23 06:00:00,66.90648324022347,944.714,2.997,75.77028645015022,147,0.4106145251396648,165.35618156424582,1117.045,29.35,28.175139664804473,38.75,42.25139664804469,231.80170391061452,1.3579162011173185,6,5,1,7,2,0,11.238144736842106,0.0,0.0,0.0,35.87506424581005,0.0,13.024104662844257,26.776891466666545,6.6205170996224565,55.668338503381364,66.90648324022347
3,2022-07-23 07:00:00,18.189272222222222,513.255,0.0,71.1378981179817,22,0.06111111111111111,106.56735277777778,609.149,31.1625,28.4,33.5,37.5,230.29619444444447,0.6269583333333334,7,5,1,7,2,1,66.90648324022347,11.238144736842106,0.0,0.0,28.600711805555555,0.0,16.05565003321463,26.026600364781576,7.378403442215049,-48.717211018001244,18.189272222222222
